search_content,search_engine,page,link_of_news,title,timestamp,media_name
TATA Merger,Yahoo,1,https://r.search.yahoo.com/_ylt=Awr.0PYzOKNneIkEmXbQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1738778803/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2findia-antitrust-body-examining-air-042537209.html%3ffr%3dsycsrp_catchall/RK=2/RS=mpZaeF4RLbykUhnUZFskUEjcr2k-,"India flags antitrust concerns with Air India, Vistara merger -sources",2 years ago · ,Reuters ·  via Yahoo Finance
TATA Merger,Yahoo,1,https://r.search.yahoo.com/_ylt=Awr.0PYzOKNneIkEm3bQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1738778803/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2ftata-sons-gears-potential-ipo-060244697.html%3ffr%3dsycsrp_catchall/RK=2/RS=Tgi7IytRdydnVUqhr5Q1mt1nPNg-,Tata Sons gears up for potential IPO following upper-layer NBFC classification,1 year ago · ,Investing.com ·  via Yahoo Finance
TATA Merger,Bing,1,https://www.goodreturns.in/personal-finance/1-1-split-tatas-auto-stock-tata-motors-climbs-big-demerger-update-shantanu-naidu-18-brokers-say-buy-1404265.html,"1:1 Split: Tata's Auto Stock Climbs On Big Demerger Update, Shantanu Naidu Gets Top Role; 18 Brokers Give BUY",3h,Unknown
TATA Merger,Bing,1,https://www.livemint.com/companies/nclt-mergers-and-acquisitions-cci-finance-minister-nirmala-sitharaman-kwality-wall-cyril-amarchand-mangaldas-11738587825301.html,Merger mania: Will big listed companies get to skip the company court?,22h,Unknown
TATA Merger,Bing,1,https://www.business-standard.com/markets/ipo/tata-capital-sets-stage-for-ipo-with-articles-of-association-update-125013101256_1.html,Tata Capital sets stage for IPO with articles of association update,4d,Unknown
TATA Merger,Bing,1,https://www.msn.com/en-in/money/news/tata-sons-seeks-cci-clearance-to-acquire-additional-10-pc-stake-in-tata-play/ar-AA1xNk2j?ocid=BingNewsVerp,Tata Sons to Acquire 10% Stake in Tata Play,11d,Press Trust of India on MSN11d
TATA Merger,Bing,1,https://www.business-standard.com/companies/news/tata-electronics-buys-60-stake-in-pegatron-s-india-arm-for-iphone-plant-125012400770_1.html,"Tata Electronics acquires 60% in Pegatron India, bags iPhone plant",12d,Unknown
TATA Merger,Bing,1,https://www.indianweb2.com/2025/02/australian-fintech-findi-gets-rbi-nod.html,Australian Fintech Findi Gets RBI Nod for Acquiring Tata Communications’ White Label ATM Business for ₹300 Cr,1d,indianweb2.com1d
TATA Merger,Bing,1,https://trak.in/stories/tata-motors-to-be-demerged-into-two-entities-commercial-non-commercial-companied/,Tata Motors To Be Demerged Into Two Entities: Commercial & Non-Commercial Companied,23d,Trak.in - India Business Blog23d
TATA Merger,Bing,1,https://www.thehindubusinessline.com/markets/stock-markets/tata-steel-faces-146-crore-penalty-over-delayed-stamp-duty-filing/article69094589.ece,Tata Steel faces ₹1.46 crore penalty over delayed stamp duty filing,22d,Business Line22d
TATA Merger,Bing,1,https://www.msn.com/en-in/news/India/3-years-of-air-india-under-the-tatas-the-hits-and-misses-of-maharajah/ar-AA1xSeW2?ocid=BingNewsVerp,3 years of Air India under the Tatas: The hits and misses of Maharajah,9d,Unknown
TATA Merger,Bing,2,https://www.msn.com/en-in/autos/news/tata-motors-demerger-what-tamo-said-on-noc-approvals-for-business-split-appointed-effective-date-2025/ar-AA1y3xGY?ocid=BingNewsVerp,"Tata Motors demerger: What TaMo said on NOC, approvals for business split - Appointed, effective date 2025",6d,ET Now on MSN6d
TATA Merger,Bing,2,https://www.msn.com/en-in/money/news/modi-govt-said-to-ditch-privatisation-plans-pour-billions-in-state-run-firms/ar-AA1xVLwK?ocid=BingNewsVerp,"India to ditch privatisation plans, pour billions in state-run firms, sources say",8d,Unknown
TATA Merger,Bing,2,https://www.msn.com/en-in/money/other/tata-s-big-pegatron-deal-everstone-acquires-wingify/ar-AA1xNtkL?ocid=BingNewsVerp,Tata’s big Pegatron deal; Everstone acquires Wingify,11d,Unknown
TATA Merger,Bing,2,https://economictimes.indiatimes.com/tech/technology/tata-electronics-acquires-60-stake-in-pegatron-technology/articleshow/117512519.cms,Tata Electronics acquires 60% stake in Pegatron Technology,12d,Unknown
TATA Merger,Bing,2,https://www.msn.com/en-in/news/India/3-years-of-air-india-under-the-tatas-the-hits-and-misses-of-maharajah/ar-AA1xSeW2?ocid=BingNewsVerp,3 years of Air India under the Tatas: The hits and misses of Maharajah,9d,Unknown
TATA Merger,Bing,2,https://www.thehindubusinessline.com/companies/tata-sons-seeks-cci-nod-for-10-per-cent-stake-buy-in-tata-play/article69132675.ece,Tata Sons seeks CCI nod for 10 per cent stake buy in Tata Play,12d,Unknown
TATA Merger,Bing,2,https://www.outlookbusiness.com/corporate/why-indian-snacks-are-a-hot-pick-for-giants-like-reliance-tata-and-pepsico,"Why Indian Snacks Are a Hot Pick for Giants Like Reliance, Tata and PepsiCo",12d,Outlook Business12d
TATA Bankrupt,Google,1,./read/CBMi3gFBVV95cUxNWlNfcGVQLXdmWE1ZVXBjanFmOGdISk5IS0NGNVpJcVpHcDlUY1Z4d2RyeThoaWRLM0ZGSDBLTmtvSWlEbnVLRGNvZ0JDeWFFQjF3b2dyd2ZFU2N6ZkQ3b1dUdnoxNGVDMC1QNURjUTloQ29zdHBUVHlSWVlfdTFuMXZqQU9GeTgtOEl2bTl5enhKazVFVmVBMXZYb3Vtbk9hdGZ2Rm5VOE1HeFNENXZtdzFGTk1IeVh0TDBRNVplUER5MnlmdW1Dd0tRN0hsUURlaWkxVkxJRlJpdk1DX0HSAeMBQVVfeXFMTjNIRkhReXVRams2RlJUUERUamhJcl80VXN4cnVhazNjLURZOWRVVXZqSVBKWl9VdVpfTHVkZDRPWHZwTXB6Sl9iUFJURWRxcHljZ1NBZ2RqdXpFZ1A3NVNLTkROckFOTlFzYTFUdEFoUVhnTTJmc25kdm9RYzRIX1VsYjdGSTVINHFMekRtZHM5QkZ1SFZLZng5ZjI3TjVOSGo4bkpwZDFtNzJSUjRUSmdHVnVXbklIOG1JNkxZa1ZaMDZfa2d4ZWdKS1hhTXB1emxfSU1GM0ZVVTRka3kzT01CbUk?hl=en-IN&gl=IN&ceid=IN%3Aen,Ratan Tata tribute: When Tata Finance kept a helicopter on standby to return investors' money,2024-10-10,Moneycontrol
TATA Bankrupt,Google,1,./read/CBMi_wFBVV95cUxNeWNqT0RyZ2dJNGM0c19mQk5pYTJjRUNXb2Q3dmRyTVFpZ2d6N0hlb1NpR1lzM1NDTXpmV1ZyQTZtUkJmLWJRZHhRZjk4SVduMTc1RjhIYjBMNjc0YzlGR3hPZXVsekEwU1JwZkNvT3JoUXBxWTRaZ19XRFNtOFJHX1piT2kxVlBLMTlFR1M2cktpYmFKWU8xSmI0dnZ0dE9Ndi1kTmVuUjluZjZpSlFWc1FzSk50Ui1veEgxSmdUNDVMNG5oWlVWWGRTbzl3Ync3VnJvREVTT2VJTDVuOUh5R0JSOFUxX2NaSWNlTVJjRjFaelF5VE8ybjZ2eDJ3ZnfSAYQCQVVfeXFMTkZUd25ISmNaVGxGQUpLY1pxTkVKSS0tZk9ZYlBHU3FybDJlb3ZXdzJQWDNTVzI2WUItck45cTlPaXNSLUxKekkzemNyNi1wT3RUWnBvTFFRMFFhNkYzUWt3LTZOdnJra0drS216ZWtnYi0xaWFDWEU4d1VHdlpVM0hZX2otNlY0WUQ1OGRtbURqaGFzZUNTV01zbTZZT2pNODNvdUUxMkhrWjdfNVJCQ2JUSk5WbTRPR21WZmdrRkM1MmJBN0M0ZEFJQ1pqUW9namVYTDhJRlhPeGpSTV9xUEtIR2drbXFYTVJVS2RKZk16X1RVaE1EeDZ5ZU5SS1RVbkR2ako?hl=en-IN&gl=IN&ceid=IN%3Aen,"Meet India’s first female tennis Olympian whose diamond saved Tata Steel from bankruptcy, she is Ratan Tata’s",2024-11-04,India.com
TATA Bankrupt,Google,1,./read/CBMi7gFBVV95cUxOUDJJYnVicV9SRG5QdmEwUktjd1dzMWZZU1gxZFBLRm5tSVBaX1ZaME9yN3c2Q3lMUHNsUnNKRGgyTmRxaENjams1UkhpNWxlYWxyMExMMFJtMG9melZlcVFhSlo3Q2V6c2FfQ2gzel9CbjNMTHlNSC0zU2oxU05leEZodnN1U0V1UC1CMERVdmRjTFMxU3UyRksxNHlQZy1Gal9nN2g5Z1RtQUdndFhGV0lFV3dzQW84SUIydXBKeTlrWFhoQ3huemtBa0VsSzhpT0FUNUxtRkM0b1l6NjJfc3ZrSE5KbTE5S2VUdGZR0gHzAUFVX3lxTE55eVY0SVlrR1ZGcGthbTJpUUROM1pqWnZhZWtSa0djV1BFQmtvUGViSG8tTHRVZ3RtdkU2bjNRSmdmZ3RGQXN3SlVGYk8yTGxienc4YVpqYU1fWHIxY1hJdUUwOFA0Mi1aRFBCNXU2dEUzR1R4MmtMMURiZnRGQTZvN3lKX2lPSnZ2dlQ1OWFvNzZQUThVNjQwa2VFeVFtc0RiS2Y1VGtOZzllMTd5MndvdjhLbTA0ZUxrQUI1bDFmbmZoVkE3ZWJvSHJ1aGZYVE0tZFlVN0I2VFlpWkx5UWRkVVNKcWJuNnc4YVpMcTd6bDloQQ?hl=en-IN&gl=IN&ceid=IN%3Aen,Ratan Tata got 'revenge' by buying Jaguar and Land Rover after facing 'humiliation' by Ford | INSIDE STORY,2024-10-10,India TV News
TATA Bankrupt,Google,1,./read/CBMi5gFBVV95cUxQaDduQkVrQ3F0Yl9mS2ZUZmZ4eTAybDlSSEhDLW1aRHd0V3VBd252MWxPWW9vQWFnQ3RkRVFwM3NreGt6LTlwMzZxaWNGaGVqN0F3TEY0WVNOZTFrQVJtVWpnRVN3Vm52OHRWV3pYNUdnejBwYXZtWTJQZjVmMUpwTHdBS2M0eV92M2tiUUlScm9OcktWSUZDbWFEU2xoeXFkSXhUZmc3dHlQYWNDZEp0cUtWc29xTGljOEhDZ0VDdFhZeW1xeFU1TnJmeFJQR2VXMFhKWmRBb2VzUnFsMkoyR2pYRjZjQdIB6wFBVV95cUxNZ3Q3R2pRTjhuc3phQ3pBeTctSGJCOXFHeFd4TkdWTXJhN3M2dkhETWRtY0FHUVN3bWNORkRfUERTaXN5T0t4SlpQNGNmb2xuX05YdzRnMG9WZ09UU1U1OTRIY1ZHb2tQVGpRR3F2REtibTN1VEZxcnBxWW9pZEJlbk9ZR24tdUJUOVhfUHhOVFNiU3E4WEhsNDQ5dVJPREl4U1Rmcm5qaHFMSWIxY0NJVjhfdm1zWTBXOE5aNWhlSTlYS21GLTVTVi1xckJ6eGJLMWVVNWRBSUtfbU5aM0JiaVgyMVViZ3RBRk9z?hl=en-IN&gl=IN&ceid=IN%3Aen,"Tata Motors shares plunge 6% on weak growth outlook, UBS downgrade",2024-09-11,The Economic Times
TATA Bankrupt,Google,1,./read/CBMi2gFBVV95cUxQajF2Q3o2OGVUcXBfUEdrRGNIdGtZZTEyclQzYjc1NGdEN2thVXp1QnZTbDBMMFgwOGczZ2Z1T05zY2J1ekNQRkhQSUlUSThvUEZSVnlHS2NYd2dLeXp4MzdibGxSOG9BX0x3WW1JUHQ2TWpzLXdjTEx3VDVqSnlFU1FtcFlhTHRPUnB3djBZdkJmNFJOWDZLRjhaTm5faS1vZEwyTTUyOXY3X0gySmppVUMxTm03aWxoSXAzLTZvc1E5WTRUNUxSaGU1cUxqUnd3N0MxWUhjTDByUdIB3wFBVV95cUxPQVpEcjQ2TUhLbTJBWjFqeDduMDZNc3F4YVR4MUFLQkpXc1lRVlFJRlJrLUhyUHd4VEUyeGY0cWdSQk9FaVd3S21JMS1LSXpjeWM0cHRPY1QwMU1lZi1tX3NjbFFoNExJR1Axc2xta3NxUjk1MldaV1RvYlJGdGVJRzF5WGcyUlNSakJlWTlqQzZCY29jX3JrWHhKODZmbkJUbVJaMnZJUDdUcUhESmpTWkh2UFdTQ3ppaXZoaHVUWUdJeC1Hdk9TYmVhZ0NGb3UxaFJlRFZMQXVkT0dPdGtn?hl=en-IN&gl=IN&ceid=IN%3Aen,"How Ford's insult led Ratan Tata to buy Jaguar, Land Rover",2024-10-10,The Times of India
TATA Bankrupt,Google,1,./read/CBMigAJBVV95cUxPcUdUV0tGY00tSUU4OTVSbXVPSDhlZXA1SE9sbXVpSUlWNUdkbU9LMEluLVZ5YmVTRXZpd24yQzN6QmhjeWh1c1N0UXI3TmliNzRyUW1rQWQzUkZieDFYbVV1UmdvVEhzR3ljSzJPY2tXbUUwNS0yV3NhVURDMzJXZWEtcEF5S0gyT2tuTFlyY1cxSDdwdVBDOFF6ZnRTTzRDRzBoencxNWplX0lRbkxsY3RqaEJKVWs4TXNDZzB6ZFNsMWxLVnpnVmM2aGFuME1sUF91MVFEMFQtSndFNkh5MDNtcG9Kb2I0SmtZM05NcmMtX3FNaU5mXzZKN3NUcUkt0gGGAkFVX3lxTFBZUUd4dGFGaUY1QUxEbzh4ZmVNazBfQURfalM3YlppRkR4YS1XWXFjTDZDcFhwUUVTZ1pFYjZWQ1VnSjV6dWhiaTFtYzdzVk1Mc3pNZEZ0SDBJdmV2dzhCT2hGZnJDZmsxLTY0ei1ZVXBxa0JudXFrZ2RFaS1ydzlCVTNpcW5laTVFUUwyZGZGYkpDTGhFNXhCRE1raS05TlROUmZKQ0Y1aXdSUnZXQk5kYmlBZGx5U0lmVkkzMGlFUUpBY1dhWDdRWmt2X0JWVGRuakl1QVNBdWs0QXl6SGpKRERVSUZHSWFmUU5EYXFKamVqT0h4NkZPYWU4WDUxRjctbjdFZEE?hl=en-IN&gl=IN&ceid=IN%3Aen,"‘Go woke, go broke’: Jaguar’s futuristic ad backfires as critics tear into Tata’s rebrand of the luxury automaker",2024-11-23,Telegraph India
TATA Bankrupt,Google,1,./read/CBMiqgJBVV95cUxQMUZWaWVpSkNWcWVYRXR1eEtFTUFBSUJsei1jallEa2xWbGtwLXBzRnpWQzNSbmpQLVdlRUs3aWp2cUtLWVdidDZXcDdWcTlndVA3MzVKX09hMDR1N0xrSmhXV1d6NWVKZ1ZMdEpUQXVOZjZrVzItMVlOV2ZRc0ZyNFFHR2tRZ0EwWGZjMHd1MG00WUphWE1CNzByS3g3T1ZUZHdNQjRRbWtzV2JRYVRLYVZoWTlLYXRrVEtvaHZpcUliTF9iYTd2ZW5aQXd3WjlMUVkyRTJFWXN6aFZXNVU2RlJYU3A4UmdyWlFTT3hxaE5zeWJMQTA4cmgxUmV5SVN6WDhyYW5lNE9YY1N2Q2dUNEtUdHlsOGVEa0tYc0k5UHJLbTBfaGZyRXNB0gGvAkFVX3lxTE9rWDhYdklFeGg4cHFyZ2treWtrelVYdWVYcWxWSldMYjNYRlBsRmg2dUR3V0Nacm9rQTlDRHVTMndVLXRvN2lnZHI3SnJSb2VzcjY1RmFER3FieUZXa1h3VkY2aktNNXdUaExnMVd0VThaNmFLdkhIdWN1WTBXajIzX3U5Q2lxb2xGZm9ybFVEWHNNS3BqZFFqS3JkSVZ5M0JMUWdJN1M5dkU5VFctdWEtN1NPTnBNVVlfWEQxLUxNM0o3Z0FrdFliUzFhMzBvRzdENEI0LTJtVGk0UWlBMEVOajhFRktmcWlBdWtyQkY0SXNUNFJ4OTRtS1UybGNWZzVRM3BMRjczbHk1X1RhbnNhQWtZcTJsak1ZM2ZHRnhDaXNOUUxjRkRhY2x2UzBnOA?hl=en-IN&gl=IN&ceid=IN%3Aen,"Meet man, Ratan Tata ousted him from three Tata firms, his airline went bankrupt, still one of India's riches",2024-12-17,India.com
TATA Bankrupt,Google,1,./read/CBMiwgFBVV95cUxPVktvZWd4TExWVHBEbzVDOUx3Z3luYktvMXo5eEwzLXVjbDBYdURVTGZNTlJ0U0ttdHFxRkdCOHIycWdHNW9pc2dQYkVhUWdrNWhNSkhxOW5BSHI4cTl3b1laSmJ1bndGMGp0UmRjOWk2M2pOZnFmcGc3bmRXWTB6YTN5c1QtSzZ4b0JlZ3JmVHZDN0ZpLWdoYXI3dkpUdkh6dVJnYkF5elNONFBEWDY4TlZRYlBjN3FveWY4MmNFaU91QdIBxwFBVV95cUxQLWJsNEUwNFNxY2MxaW9GclNwdUs4VjRaYzJWTjdOcHBrNjR5VHlpTGo5bTNSUmEtUUNTNE82M3VLY3djNmxIbkstRy13LXY5anVFN1pSM0hFendpX21FQTkxeFg3Mm0yYVpqTGMyaVRTaVhBUnlZbjZoNnZCbXRnbWNUN0tKNzhKcGZ6N2NOdTV6ZVB0aEs5Y3ZzZnROZEc4Z0NQYWloVFh6a19iZlBQUEJqY2hTY3RUU25EaDd3R29sNjlCV2ZF?hl=en-IN&gl=IN&ceid=IN%3Aen,Once India-bound EV startup Fisker files for bankruptcy,2024-06-18,HT Auto
TATA Bankrupt,Google,1,./read/CBMi6AFBVV95cUxPZzc2YjZxSVlCZ3FFS3A4UnlSNU1UX2NGQzVNdVl3bjBmR3VqYkNER2ViRDh4VHNidmE3bl9relNzRlZZbi1faVIwblVFQ1VoVjFKZkVoRlVzX3NYUVFRUlNJVG1NeDY0WHVxSjZ2cHFmTmJ2Y0wtWnV4TEhtVGtuTVdXbVRhLVhDR0gzeEtlVmlFa0RidEVIWUNFZktLNVZ2NDNNZWZFTHI2bzVfdkZ0WVpwdVhDWWk3NEo4cTR6aUNtc1dvUzBJTXZocnRSYS0zWHNvMVF3RWVDc0pyTHVIYkU1VjVRa1dE?hl=en-IN&gl=IN&ceid=IN%3Aen,"Meet Amit Jain, Ratan Tata-backed CEO, went bankrupt, now owns Rs 10,000 crore company",2023-04-17,DNA India
TATA Bankrupt,Google,1,./read/CBMivgFBVV95cUxPczhfUExXSnZPMkJza1kyQTZBMC1IZFptclR4XzNnY1BxSUlYdEtLaWFJSEF0UWlBNmZ5OU5FWUI5VkxoMXY5SmNfU0tQMDJjalU5c0I5YzFXY0ZRc2dkcjJ2ZE90TE5kb0h4VjcweGtHZlBOM3B6UU9WaHNjU1doMEE1VHU3RW1ISmNkM1R2RDR5UEVrRTM2bGFxQ0lLNFg1b2V2QzB1RDkxeV83TUZSeFVvZGFGdFJNZi14Zm53?hl=en-IN&gl=IN&ceid=IN%3Aen,How Tata Steel turned around bankrupt Bhushan Steel,2021-05-18,Business Today
TATA Bankrupt,Google,2,./read/CBMi3gFBVV95cUxNWlNfcGVQLXdmWE1ZVXBjanFmOGdISk5IS0NGNVpJcVpHcDlUY1Z4d2RyeThoaWRLM0ZGSDBLTmtvSWlEbnVLRGNvZ0JDeWFFQjF3b2dyd2ZFU2N6ZkQ3b1dUdnoxNGVDMC1QNURjUTloQ29zdHBUVHlSWVlfdTFuMXZqQU9GeTgtOEl2bTl5enhKazVFVmVBMXZYb3Vtbk9hdGZ2Rm5VOE1HeFNENXZtdzFGTk1IeVh0TDBRNVplUER5MnlmdW1Dd0tRN0hsUURlaWkxVkxJRlJpdk1DX0HSAeMBQVVfeXFMTjNIRkhReXVRams2RlJUUERUamhJcl80VXN4cnVhazNjLURZOWRVVXZqSVBKWl9VdVpfTHVkZDRPWHZwTXB6Sl9iUFJURWRxcHljZ1NBZ2RqdXpFZ1A3NVNLTkROckFOTlFzYTFUdEFoUVhnTTJmc25kdm9RYzRIX1VsYjdGSTVINHFMekRtZHM5QkZ1SFZLZng5ZjI3TjVOSGo4bkpwZDFtNzJSUjRUSmdHVnVXbklIOG1JNkxZa1ZaMDZfa2d4ZWdKS1hhTXB1emxfSU1GM0ZVVTRka3kzT01CbUk?hl=en-IN&gl=IN&ceid=IN%3Aen,Ratan Tata tribute: When Tata Finance kept a helicopter on standby to return investors' money,2024-10-10,Moneycontrol
TATA Bankrupt,Google,2,./read/CBMi_wFBVV95cUxNeWNqT0RyZ2dJNGM0c19mQk5pYTJjRUNXb2Q3dmRyTVFpZ2d6N0hlb1NpR1lzM1NDTXpmV1ZyQTZtUkJmLWJRZHhRZjk4SVduMTc1RjhIYjBMNjc0YzlGR3hPZXVsekEwU1JwZkNvT3JoUXBxWTRaZ19XRFNtOFJHX1piT2kxVlBLMTlFR1M2cktpYmFKWU8xSmI0dnZ0dE9Ndi1kTmVuUjluZjZpSlFWc1FzSk50Ui1veEgxSmdUNDVMNG5oWlVWWGRTbzl3Ync3VnJvREVTT2VJTDVuOUh5R0JSOFUxX2NaSWNlTVJjRjFaelF5VE8ybjZ2eDJ3ZnfSAYQCQVVfeXFMTkZUd25ISmNaVGxGQUpLY1pxTkVKSS0tZk9ZYlBHU3FybDJlb3ZXdzJQWDNTVzI2WUItck45cTlPaXNSLUxKekkzemNyNi1wT3RUWnBvTFFRMFFhNkYzUWt3LTZOdnJra0drS216ZWtnYi0xaWFDWEU4d1VHdlpVM0hZX2otNlY0WUQ1OGRtbURqaGFzZUNTV01zbTZZT2pNODNvdUUxMkhrWjdfNVJCQ2JUSk5WbTRPR21WZmdrRkM1MmJBN0M0ZEFJQ1pqUW9namVYTDhJRlhPeGpSTV9xUEtIR2drbXFYTVJVS2RKZk16X1RVaE1EeDZ5ZU5SS1RVbkR2ako?hl=en-IN&gl=IN&ceid=IN%3Aen,"Meet India’s first female tennis Olympian whose diamond saved Tata Steel from bankruptcy, she is Ratan Tata’s",2024-11-04,India.com
TATA Bankrupt,Google,2,./read/CBMi7gFBVV95cUxOUDJJYnVicV9SRG5QdmEwUktjd1dzMWZZU1gxZFBLRm5tSVBaX1ZaME9yN3c2Q3lMUHNsUnNKRGgyTmRxaENjams1UkhpNWxlYWxyMExMMFJtMG9melZlcVFhSlo3Q2V6c2FfQ2gzel9CbjNMTHlNSC0zU2oxU05leEZodnN1U0V1UC1CMERVdmRjTFMxU3UyRksxNHlQZy1Gal9nN2g5Z1RtQUdndFhGV0lFV3dzQW84SUIydXBKeTlrWFhoQ3huemtBa0VsSzhpT0FUNUxtRkM0b1l6NjJfc3ZrSE5KbTE5S2VUdGZR0gHzAUFVX3lxTE55eVY0SVlrR1ZGcGthbTJpUUROM1pqWnZhZWtSa0djV1BFQmtvUGViSG8tTHRVZ3RtdkU2bjNRSmdmZ3RGQXN3SlVGYk8yTGxienc4YVpqYU1fWHIxY1hJdUUwOFA0Mi1aRFBCNXU2dEUzR1R4MmtMMURiZnRGQTZvN3lKX2lPSnZ2dlQ1OWFvNzZQUThVNjQwa2VFeVFtc0RiS2Y1VGtOZzllMTd5MndvdjhLbTA0ZUxrQUI1bDFmbmZoVkE3ZWJvSHJ1aGZYVE0tZFlVN0I2VFlpWkx5UWRkVVNKcWJuNnc4YVpMcTd6bDloQQ?hl=en-IN&gl=IN&ceid=IN%3Aen,Ratan Tata got 'revenge' by buying Jaguar and Land Rover after facing 'humiliation' by Ford | INSIDE STORY,2024-10-10,India TV News
TATA Bankrupt,Google,2,./read/CBMi5gFBVV95cUxQaDduQkVrQ3F0Yl9mS2ZUZmZ4eTAybDlSSEhDLW1aRHd0V3VBd252MWxPWW9vQWFnQ3RkRVFwM3NreGt6LTlwMzZxaWNGaGVqN0F3TEY0WVNOZTFrQVJtVWpnRVN3Vm52OHRWV3pYNUdnejBwYXZtWTJQZjVmMUpwTHdBS2M0eV92M2tiUUlScm9OcktWSUZDbWFEU2xoeXFkSXhUZmc3dHlQYWNDZEp0cUtWc29xTGljOEhDZ0VDdFhZeW1xeFU1TnJmeFJQR2VXMFhKWmRBb2VzUnFsMkoyR2pYRjZjQdIB6wFBVV95cUxNZ3Q3R2pRTjhuc3phQ3pBeTctSGJCOXFHeFd4TkdWTXJhN3M2dkhETWRtY0FHUVN3bWNORkRfUERTaXN5T0t4SlpQNGNmb2xuX05YdzRnMG9WZ09UU1U1OTRIY1ZHb2tQVGpRR3F2REtibTN1VEZxcnBxWW9pZEJlbk9ZR24tdUJUOVhfUHhOVFNiU3E4WEhsNDQ5dVJPREl4U1Rmcm5qaHFMSWIxY0NJVjhfdm1zWTBXOE5aNWhlSTlYS21GLTVTVi1xckJ6eGJLMWVVNWRBSUtfbU5aM0JiaVgyMVViZ3RBRk9z?hl=en-IN&gl=IN&ceid=IN%3Aen,"Tata Motors shares plunge 6% on weak growth outlook, UBS downgrade",2024-09-11,The Economic Times
TATA Bankrupt,Google,2,./read/CBMi2gFBVV95cUxQajF2Q3o2OGVUcXBfUEdrRGNIdGtZZTEyclQzYjc1NGdEN2thVXp1QnZTbDBMMFgwOGczZ2Z1T05zY2J1ekNQRkhQSUlUSThvUEZSVnlHS2NYd2dLeXp4MzdibGxSOG9BX0x3WW1JUHQ2TWpzLXdjTEx3VDVqSnlFU1FtcFlhTHRPUnB3djBZdkJmNFJOWDZLRjhaTm5faS1vZEwyTTUyOXY3X0gySmppVUMxTm03aWxoSXAzLTZvc1E5WTRUNUxSaGU1cUxqUnd3N0MxWUhjTDByUdIB3wFBVV95cUxPQVpEcjQ2TUhLbTJBWjFqeDduMDZNc3F4YVR4MUFLQkpXc1lRVlFJRlJrLUhyUHd4VEUyeGY0cWdSQk9FaVd3S21JMS1LSXpjeWM0cHRPY1QwMU1lZi1tX3NjbFFoNExJR1Axc2xta3NxUjk1MldaV1RvYlJGdGVJRzF5WGcyUlNSakJlWTlqQzZCY29jX3JrWHhKODZmbkJUbVJaMnZJUDdUcUhESmpTWkh2UFdTQ3ppaXZoaHVUWUdJeC1Hdk9TYmVhZ0NGb3UxaFJlRFZMQXVkT0dPdGtn?hl=en-IN&gl=IN&ceid=IN%3Aen,"How Ford's insult led Ratan Tata to buy Jaguar, Land Rover",2024-10-10,The Times of India
TATA Bankrupt,Google,2,./read/CBMigAJBVV95cUxPcUdUV0tGY00tSUU4OTVSbXVPSDhlZXA1SE9sbXVpSUlWNUdkbU9LMEluLVZ5YmVTRXZpd24yQzN6QmhjeWh1c1N0UXI3TmliNzRyUW1rQWQzUkZieDFYbVV1UmdvVEhzR3ljSzJPY2tXbUUwNS0yV3NhVURDMzJXZWEtcEF5S0gyT2tuTFlyY1cxSDdwdVBDOFF6ZnRTTzRDRzBoencxNWplX0lRbkxsY3RqaEJKVWs4TXNDZzB6ZFNsMWxLVnpnVmM2aGFuME1sUF91MVFEMFQtSndFNkh5MDNtcG9Kb2I0SmtZM05NcmMtX3FNaU5mXzZKN3NUcUkt0gGGAkFVX3lxTFBZUUd4dGFGaUY1QUxEbzh4ZmVNazBfQURfalM3YlppRkR4YS1XWXFjTDZDcFhwUUVTZ1pFYjZWQ1VnSjV6dWhiaTFtYzdzVk1Mc3pNZEZ0SDBJdmV2dzhCT2hGZnJDZmsxLTY0ei1ZVXBxa0JudXFrZ2RFaS1ydzlCVTNpcW5laTVFUUwyZGZGYkpDTGhFNXhCRE1raS05TlROUmZKQ0Y1aXdSUnZXQk5kYmlBZGx5U0lmVkkzMGlFUUpBY1dhWDdRWmt2X0JWVGRuakl1QVNBdWs0QXl6SGpKRERVSUZHSWFmUU5EYXFKamVqT0h4NkZPYWU4WDUxRjctbjdFZEE?hl=en-IN&gl=IN&ceid=IN%3Aen,"‘Go woke, go broke’: Jaguar’s futuristic ad backfires as critics tear into Tata’s rebrand of the luxury automaker",2024-11-23,Telegraph India
